component_id,has_0h,has_24h
MLCC_C005406,True,True
MLCC_C005407,True,True
MLCC_C005408,True,True
MLCC_C005410,True,True
MLCC_C005411,True,True
MLCC_C005412,True,True
MLCC_C005414,True,True
MLCC_C005416,True,True
MLCC_C005419,True,True
MLCC_C005421,True,True
MLCC_C005423,True,True
MLCC_C005425,True,True
MLCC_C005426,True,True
MLCC_C005427,True,True
MLCC_C005429,True,True
MLCC_C005431,True,True
MLCC_C005432,True,True
MLCC_C005433,True,True
MLCC_C005434,True,True
MLCC_C005437,True,True
MLCC_C005438,True,True
MLCC_C005440,True,True
MLCC_C005441,True,True
MLCC_C005442,True,True
MLCC_C005445,True,True
MLCC_C005446,True,True
MLCC_C005448,True,True
MLCC_C005451,True,True
MLCC_C005454,True,True
MLCC_C005456,True,True
MLCC_C005458,True,True
MLCC_C005459,True,True
MLCC_C005461,True,True
MLCC_C005462,True,True
MLCC_C005465,True,True
MLCC_C005466,True,True
MLCC_C005467,True,True
MLCC_C005469,True,True
MLCC_C005470,True,True
MLCC_C005472,True,True
MLCC_C005473,True,True
MLCC_C005476,True,True
MLCC_C005477,True,True
MLCC_C005478,True,True
MLCC_C005479,True,True
MLCC_C005480,True,True
MLCC_C005481,True,True
MLCC_C005483,True,True
MLCC_C005484,True,True
MLCC_C005487,True,True
MLCC_C005489,True,True
MLCC_C005491,True,True
MLCC_C005492,True,True
MLCC_C005495,True,True
MLCC_C005497,True,True
MLCC_C005498,True,True
MLCC_C005499,True,True
MLCC_C005504,True,True
MLCC_C005506,True,True
MLCC_C005508,True,True
MLCC_C005509,True,True
MLCC_C005510,True,True
MLCC_C005511,True,True
MLCC_C005512,True,True
MLCC_C005513,True,True
MLCC_C005516,True,True
MLCC_C005517,True,True
MLCC_C005518,True,True
MLCC_C005519,True,True
MLCC_C005522,True,True
MLCC_C005524,True,True
MLCC_C005525,True,True
MLCC_C005526,True,True
MLCC_C005530,True,True
MLCC_C005532,True,True
MLCC_C005533,True,True
MLCC_C005537,True,True
MLCC_C005541,True,True
MLCC_C005542,True,True
MLCC_C005545,True,True
MLCC_C005550,True,True
MLCC_C005552,True,True
MLCC_C005553,True,True
MLCC_C005555,True,True
MLCC_C005557,True,True
MLCC_C005559,True,True
MLCC_C005561,True,True
MLCC_C005562,True,True
MLCC_C005563,True,True
MLCC_C005564,True,True
MLCC_C005569,True,True
MLCC_C005571,True,True
MLCC_C005572,True,True
MLCC_C005573,True,True
MLCC_C005574,True,True
MLCC_C005577,True,True
MLCC_C005579,True,True
MLCC_C005580,True,True
MLCC_C005582,True,True
MLCC_C005583,True,True
MLCC_C005585,True,True
MLCC_C005586,True,True
MLCC_C005587,True,True
MLCC_C005588,True,True
MLCC_C005589,True,True
MLCC_C005591,True,True
MLCC_C005592,True,True
MLCC_C005593,True,True
MLCC_C005594,True,True
MLCC_C005597,True,True
MLCC_C005600,True,True
MLCC_C005601,True,True
MLCC_C005602,True,True
MLCC_C005603,True,True
MLCC_C005604,True,True
MLCC_C005606,True,True
MLCC_C005607,True,True
MLCC_C005608,True,True
MLCC_C005610,True,True
MLCC_C005611,True,True
MLCC_C005612,True,True
MLCC_C005614,True,True
MLCC_C005617,True,True
MLCC_C005622,True,True
MLCC_C005623,True,True
MLCC_C005626,True,True
MLCC_C005627,True,True
MLCC_C005629,True,True
MLCC_C005630,True,True
MLCC_C005631,True,True
MLCC_C005632,True,True
MLCC_C005633,True,True
MLCC_C005636,True,True
MLCC_C005638,True,True
MLCC_C005639,True,True
MLCC_C005640,True,True
MLCC_C005641,True,True
MLCC_C005642,True,True
MLCC_C005643,True,True
MLCC_C005644,True,True
MLCC_C005645,True,True
MLCC_C005646,True,True
MLCC_C005647,True,True
MLCC_C005648,True,True
MLCC_C005649,True,True
MLCC_C005651,True,True
MLCC_C005654,True,True
MLCC_C005655,True,True
MLCC_C005656,True,True
MLCC_C005658,True,True
MLCC_C005660,True,True
MLCC_C005661,True,True
MLCC_C005663,True,True
MLCC_C005664,True,True
MLCC_C005667,True,True
MLCC_C005669,True,True
MLCC_C005670,True,True
MLCC_C005671,True,True
MLCC_C005672,True,True
MLCC_C005673,True,True
MLCC_C005676,True,True
MLCC_C005678,True,True
MLCC_C005682,True,True
MLCC_C005683,True,True
MLCC_C005687,True,True
MLCC_C005688,True,True
MLCC_C005689,True,True
MLCC_C005690,True,True
MLCC_C005693,True,True
MLCC_C005694,True,True
MLCC_C005695,True,True
MLCC_C005696,True,True
MLCC_C005697,True,True
MLCC_C005699,True,True
MLCC_C005701,True,True
MLCC_C005702,True,True
MLCC_C005703,True,True
MLCC_C005704,True,True
MLCC_C005705,True,True
MLCC_C005706,True,True
MLCC_C005707,True,True
MLCC_C005708,True,True
MLCC_C005712,True,True
MLCC_C005713,True,True
MLCC_C005714,True,True
MLCC_C005715,True,True
MLCC_C005717,True,True
MLCC_C005718,True,True
MLCC_C005723,True,True
MLCC_C005724,True,True
MLCC_C005734,True,True
MLCC_C005736,True,True
MLCC_C005737,True,True
MLCC_C005738,True,True
MLCC_C005740,True,True
MLCC_C005741,True,True
MLCC_C005742,True,True
MLCC_C005743,True,True
MLCC_C005746,True,True
MLCC_C005748,True,True
MLCC_C005749,True,True
MLCC_C005750,True,True
MLCC_C005751,True,True
MLCC_C005754,True,True
MLCC_C005755,True,True
MLCC_C005756,True,True
MLCC_C005758,True,True
MLCC_C005760,True,True
MLCC_C005761,True,True
MLCC_C005762,True,True
MLCC_C005765,True,True
MLCC_C005766,True,True
MLCC_C005767,True,True
MLCC_C005769,True,True
MLCC_C005772,True,True
MLCC_C005774,True,True
MLCC_C005775,True,True
MLCC_C005776,True,True
MLCC_C005777,True,True
MLCC_C005778,True,True
MLCC_C005779,True,True
MLCC_C005781,True,True
MLCC_C005782,True,True
MLCC_C005783,True,True
MLCC_C005785,True,True
MLCC_C005787,True,True
MLCC_C005788,True,True
MLCC_C005789,True,True
MLCC_C005793,True,True
MLCC_C005794,True,True
MLCC_C005795,True,True
MLCC_C005796,True,True
MLCC_C005797,True,True
MLCC_C005798,True,True
MLCC_C005800,True,True
MLCC_C005803,True,True
MLCC_C005804,True,True
MLCC_C005806,True,True
MLCC_C005808,True,True
MLCC_C005810,True,True
MLCC_C005811,True,True
MLCC_C005812,True,True
MLCC_C005813,True,True
MLCC_C005814,True,True
MLCC_C005815,True,True
MLCC_C005816,True,True
MLCC_C005817,True,True
MLCC_C005819,True,True
MLCC_C005821,True,True
MLCC_C005822,True,True
MLCC_C005823,True,True
MLCC_C005824,True,True
MLCC_C005825,True,True
MLCC_C005826,True,True
MLCC_C005832,True,True
MLCC_C005833,True,True
MLCC_C005834,True,True
MLCC_C005835,True,True
MLCC_C005836,True,True
MLCC_C005837,True,True
MLCC_C005838,True,True
MLCC_C005839,True,True
MLCC_C005842,True,True
MLCC_C005845,True,True
MLCC_C005846,True,True
MLCC_C005850,True,True
MLCC_C005851,True,True
MLCC_C005853,True,True
MLCC_C005855,True,True
MLCC_C005857,True,True
MLCC_C005859,True,True
MLCC_C005860,True,True
MLCC_C005862,True,True
MLCC_C005864,True,True
MLCC_C005865,True,True
MLCC_C005866,True,True
MLCC_C005867,True,True
MLCC_C005868,True,True
MLCC_C005869,True,True
MLCC_C005871,True,True
MLCC_C005872,True,True
MLCC_C005875,True,True
MLCC_C005876,True,True
MLCC_C005877,True,True
MLCC_C005878,True,True
MLCC_C005881,True,True
MLCC_C005883,True,True
MLCC_C005884,True,True
MLCC_C005885,True,True
MLCC_C005886,True,True
MLCC_C005888,True,True
MLCC_C005890,True,True
MLCC_C005891,True,True
MLCC_C005892,True,True
MLCC_C005896,True,True
MLCC_C005897,True,True
MLCC_C005901,True,True
MLCC_C005902,True,True
MLCC_C005903,True,True
MLCC_C005906,True,True
MLCC_C005910,True,True
MLCC_C005911,True,True
MLCC_C005912,True,True
MLCC_C005913,True,True
MLCC_C005914,True,True
MLCC_C005915,True,True
MLCC_C005918,True,True
MLCC_C005919,True,True
MLCC_C005920,True,True
MLCC_C005921,True,True
MLCC_C005922,True,True
MLCC_C005923,True,True
MLCC_C005924,True,True
MLCC_C005925,True,True
MLCC_C005927,True,True
MLCC_C005928,True,True
MLCC_C005930,True,True
MLCC_C005934,True,True
MLCC_C005935,True,True
MLCC_C005936,True,True
MLCC_C005939,True,True
MLCC_C005940,True,True
MLCC_C005941,True,True
MLCC_C005943,True,True
MLCC_C005945,True,True
MLCC_C005949,True,True
MLCC_C005950,True,True
MLCC_C005951,True,True
MLCC_C005952,True,True
MLCC_C005953,True,True
MLCC_C005954,True,True
MLCC_C005955,True,True
MLCC_C005956,True,True
MLCC_C005957,True,True
MLCC_C005959,True,True
MLCC_C005960,True,True
MLCC_C005962,True,True
MLCC_C005963,True,True
MLCC_C005964,True,True
MLCC_C005965,True,True
MLCC_C005966,True,True
MLCC_C005967,True,True
MLCC_C005968,True,True
MLCC_C005971,True,True
MLCC_C005973,True,True
MLCC_C005974,True,True
MLCC_C005975,True,True
MLCC_C005976,True,True
MLCC_C005980,True,True
MLCC_C005981,True,True
MLCC_C005982,True,True
MLCC_C005983,True,True
MLCC_C005984,True,True
MLCC_C005985,True,True
MLCC_C005990,True,True
MLCC_C005991,True,True
MLCC_C005993,True,True
MLCC_C005998,True,True
MLCC_C006000,True,True
MLCC_C006002,True,True
MLCC_C006004,True,True
MLCC_C006005,True,True
MLCC_C006006,True,True
MLCC_C006009,True,True
MLCC_C006010,True,True
MLCC_C006011,True,True
MLCC_C006012,True,True
MLCC_C006013,True,True
MLCC_C006014,True,True
MLCC_C006015,True,True
MLCC_C006016,True,True
MLCC_C006017,True,True
MLCC_C006019,True,True
MLCC_C006020,True,True
MLCC_C006021,True,True
MLCC_C006024,True,True
MLCC_C006025,True,True
MLCC_C006029,True,True
MLCC_C006030,True,True
MLCC_C006032,True,True
MLCC_C006034,True,True
MLCC_C006035,True,True
MLCC_C006036,True,True
MLCC_C006037,True,True
MLCC_C006039,True,True
MLCC_C006041,True,True
MLCC_C006043,True,True
MLCC_C006044,True,True
MLCC_C006046,True,True
MLCC_C006049,True,True
MLCC_C006051,True,True
MLCC_C006052,True,True
MLCC_C006053,True,True
MLCC_C006054,True,True
MLCC_C006058,True,True
MLCC_C006059,True,True
MLCC_C006060,True,True
MLCC_C006063,True,True
MLCC_C006065,True,True
MLCC_C006067,True,True
MLCC_C006068,True,True
MLCC_C006070,True,True
MLCC_C006071,True,True
MLCC_C006073,True,True
MLCC_C006074,True,True
MLCC_C006076,True,True
MLCC_C006077,True,True
MLCC_C006078,True,True
MLCC_C006079,True,True
MLCC_C006080,True,True
MLCC_C006081,True,True
MLCC_C006086,True,True
MLCC_C006087,True,True
MLCC_C006090,True,True
MLCC_C006092,True,True
MLCC_C006094,True,True
MLCC_C006095,True,True
MLCC_C006096,True,True
MLCC_C006097,True,True
MLCC_C006098,True,True
MLCC_C006099,True,True
MLCC_C006102,True,True
MLCC_C006104,True,True
MLCC_C006106,True,True
MLCC_C006110,True,True
MLCC_C006112,True,True
MLCC_C006114,True,True
MLCC_C006116,True,True
MLCC_C006118,True,True
MLCC_C006119,True,True
MLCC_C006121,True,True
MLCC_C006123,True,True
MLCC_C006125,True,True
MLCC_C006126,True,True
MLCC_C006129,True,True
MLCC_C006130,True,True
MLCC_C006131,True,True
MLCC_C006132,True,True
MLCC_C006134,True,True
MLCC_C006135,True,True
MLCC_C006136,True,True
MLCC_C006139,True,True
MLCC_C006144,True,True
MLCC_C006145,True,True
MLCC_C006146,True,True
MLCC_C006149,True,True
MLCC_C006150,True,True
MLCC_C006154,True,True
MLCC_C006158,True,True
MLCC_C006160,True,True
MLCC_C006161,True,True
MLCC_C006163,True,True
MLCC_C006164,True,True
MLCC_C006165,True,True
MLCC_C006168,True,True
MLCC_C006169,True,True
MLCC_C006172,True,True
MLCC_C006173,True,True
MLCC_C006176,True,True
MLCC_C006179,True,True
MLCC_C006180,True,True
MLCC_C006182,True,True
MLCC_C006183,True,True
MLCC_C006185,True,True
MLCC_C006186,True,True
MLCC_C006187,True,True
MLCC_C006189,True,True
MLCC_C006191,True,True
MLCC_C006195,True,True
MLCC_C006196,True,True
MLCC_C006200,True,True
MLCC_C006201,True,True
MLCC_C006202,True,True
MLCC_C006203,True,True
MLCC_C006204,True,True
MLCC_C006205,True,True
MLCC_C006206,True,True
MLCC_C006208,True,True
MLCC_C006211,True,True
MLCC_C006214,True,True
MLCC_C006216,True,True
MLCC_C006217,True,True
MLCC_C006218,True,True
MLCC_C006219,True,True
MLCC_C006220,True,True
MLCC_C006222,True,True
MLCC_C006223,True,True
MLCC_C006224,True,True
MLCC_C006225,True,True
MLCC_C006226,True,True
MLCC_C006227,True,True
MLCC_C006228,True,True
MLCC_C006229,True,True
MLCC_C006231,True,True
MLCC_C006232,True,True
MLCC_C006233,True,True
MLCC_C006235,True,True
MLCC_C006236,True,True
MLCC_C006237,True,True
MLCC_C006240,True,True
MLCC_C006241,True,True
MLCC_C006243,True,True
MLCC_C006245,True,True
MLCC_C006248,True,True
MLCC_C006251,True,True
MLCC_C006252,True,True
MLCC_C006253,True,True
MLCC_C006256,True,True
MLCC_C006257,True,True
MLCC_C006258,True,True
MLCC_C006262,True,True
MLCC_C006263,True,True
MLCC_C006264,True,True
MLCC_C006265,True,True
MLCC_C006266,True,True
MLCC_C006268,True,True
MLCC_C006269,True,True
MLCC_C006271,True,True
MLCC_C006272,True,True
MLCC_C006273,True,True
MLCC_C006278,True,True
MLCC_C006279,True,True
MLCC_C006283,True,True
MLCC_C006284,True,True
MLCC_C006286,True,True
MLCC_C006288,True,True
MLCC_C006289,True,True
MLCC_C006290,True,True
MLCC_C006291,True,True
MLCC_C006292,True,True
MLCC_C006294,True,True
MLCC_C006295,True,True
MLCC_C006296,True,True
MLCC_C006298,True,True
MLCC_C006299,True,True
MLCC_C006301,True,True
MLCC_C006302,True,True
MLCC_C006303,True,True
MLCC_C006304,True,True
MLCC_C006306,True,True
MLCC_C006307,True,True
MLCC_C006308,True,True
MLCC_C006309,True,True
MLCC_C006311,True,True
MLCC_C006312,True,True
MLCC_C006315,True,True
MLCC_C006319,True,True
MLCC_C006320,True,True
MLCC_C006321,True,True
MLCC_C006323,True,True
MLCC_C006324,True,True
MLCC_C006325,True,True
MLCC_C006326,True,True
MLCC_C006328,True,True
MLCC_C006329,True,True
MLCC_C006330,True,True
MLCC_C006331,True,True
MLCC_C006333,True,True
MLCC_C006335,True,True
MLCC_C006337,True,True
MLCC_C006338,True,True
MLCC_C006339,True,True
MLCC_C006340,True,True
MLCC_C006342,True,True
MLCC_C006346,True,True
MLCC_C006347,True,True
MLCC_C006348,True,True
MLCC_C006351,True,True
MLCC_C006352,True,True
MLCC_C006354,True,True
MLCC_C006355,True,True
MLCC_C006356,True,True
MLCC_C006357,True,True
MLCC_C006358,True,True
MLCC_C006359,True,True
MLCC_C006364,True,True
MLCC_C006366,True,True
MLCC_C006367,True,True
MLCC_C006368,True,True
MLCC_C006374,True,True
MLCC_C006375,True,True
MLCC_C006376,True,True
MLCC_C006377,True,True
MLCC_C006381,True,True
MLCC_C006382,True,True
MLCC_C006383,True,True
MLCC_C006385,True,True
MLCC_C006386,True,True
MLCC_C006387,True,True
MLCC_C006388,True,True
MLCC_C006389,True,True
MLCC_C006390,True,True
MLCC_C006391,True,True
MLCC_C006392,True,True
MLCC_C006395,True,True
MLCC_C006396,True,True
MLCC_C006400,True,True
MLCC_C006401,True,True
MLCC_C006402,True,True
MLCC_C006403,True,True
MLCC_C006407,True,True
MLCC_C006408,True,True
MLCC_C006410,True,True
MLCC_C006412,True,True
MLCC_C006413,True,True
MLCC_C006415,True,True
MLCC_C006417,True,True
MLCC_C006419,True,True
MLCC_C006420,True,True
MLCC_C006421,True,True
MLCC_C006423,True,True
MLCC_C006424,True,True
MLCC_C006425,True,True
MLCC_C006426,True,True
MLCC_C006429,True,True
MLCC_C006430,True,True
MLCC_C006432,True,True
MLCC_C006436,True,True
MLCC_C006437,True,True
MLCC_C006438,True,True
MLCC_C006440,True,True
MLCC_C006445,True,True
MLCC_C006451,True,True
MLCC_C006454,True,True
MLCC_C006455,True,True
MLCC_C006456,True,True
MLCC_C006458,True,True
MLCC_C006463,True,True
MLCC_C006464,True,True
MLCC_C006465,True,True
MLCC_C006466,True,True
MLCC_C006467,True,True
MLCC_C006468,True,True
MLCC_C006469,True,True
MLCC_C006472,True,True
MLCC_C006473,True,True
MLCC_C006474,True,True
MLCC_C006475,True,True
MLCC_C006476,True,True
MLCC_C006478,True,True
MLCC_C006479,True,True
MLCC_C006480,True,True
MLCC_C006481,True,True
MLCC_C006483,True,True
MLCC_C006485,True,True
MLCC_C006486,True,True
MLCC_C006488,True,True
MLCC_C006489,True,True
MLCC_C006490,True,True
MLCC_C006492,True,True
MLCC_C006493,True,True
MLCC_C006494,True,True
MLCC_C006496,True,True
MLCC_C006497,True,True
MLCC_C006498,True,True
MLCC_C006499,True,True
MLCC_C006500,True,True
MLCC_C006501,True,True
MLCC_C006502,True,True
MLCC_C006503,True,True
MLCC_C006506,True,True
MLCC_C006507,True,True
MLCC_C006508,True,True
MLCC_C006510,True,True
MLCC_C006514,True,True
MLCC_C006518,True,True
MLCC_C006519,True,True
MLCC_C006520,True,True
MLCC_C006523,True,True
MLCC_C006524,True,True
MLCC_C006527,True,True
MLCC_C006528,True,True
MLCC_C006529,True,True
MLCC_C006532,True,True
MLCC_C006533,True,True
MLCC_C006534,True,True
MLCC_C006535,True,True
MLCC_C006536,True,True
MLCC_C006539,True,True
MLCC_C006540,True,True
MLCC_C006542,True,True
MLCC_C006543,True,True
MLCC_C006544,True,True
MLCC_C006545,True,True
MLCC_C006546,True,True
MLCC_C006548,True,True
MLCC_C006550,True,True
MLCC_C006551,True,True
MLCC_C006552,True,True
MLCC_C006555,True,True
MLCC_C006558,True,True
MLCC_C006560,True,True
MLCC_C006561,True,True
MLCC_C006562,True,True
MLCC_C006563,True,True
MLCC_C006564,True,True
MLCC_C006565,True,True
MLCC_C006566,True,True
MLCC_C006568,True,True
MLCC_C006569,True,True
MLCC_C006570,True,True
MLCC_C006571,True,True
MLCC_C006573,True,True
MLCC_C006575,True,True
MLCC_C006576,True,True
MLCC_C006577,True,True
MLCC_C006578,True,True
MLCC_C006580,True,True
MLCC_C006581,True,True
MLCC_C006582,True,True
MLCC_C006583,True,True
MLCC_C006585,True,True
MLCC_C006586,True,True
MLCC_C006587,True,True
MLCC_C006588,True,True
MLCC_C006590,True,True
MLCC_C006591,True,True
MLCC_C006592,True,True
MLCC_C006594,True,True
MLCC_C006595,True,True
MLCC_C006597,True,True
MLCC_C006598,True,True
MLCC_C006599,True,True
MLCC_C006600,True,True
MLCC_C006601,True,True
MLCC_C006602,True,True
MLCC_C006604,True,True
MLCC_C006607,True,True
MLCC_C006608,True,True
MLCC_C006609,True,True
MLCC_C006610,True,True
MLCC_C006611,True,True
MLCC_C006613,True,True
MLCC_C006615,True,True
MLCC_C006617,True,True
MLCC_C006618,True,True
MLCC_C006620,True,True
MLCC_C006621,True,True
MLCC_C006622,True,True
MLCC_C006623,True,True
MLCC_C006624,True,True
MLCC_C006626,True,True
MLCC_C006628,True,True
MLCC_C006629,True,True
MLCC_C006630,True,True
MLCC_C006631,True,True
MLCC_C006633,True,True
MLCC_C006634,True,True
MLCC_C006636,True,True
MLCC_C006637,True,True
MLCC_C006638,True,True
MLCC_C006639,True,True
MLCC_C006640,True,True
MLCC_C006641,True,True
MLCC_C006642,True,True
MLCC_C006643,True,True
MLCC_C006645,True,True
MLCC_C006646,True,True
MLCC_C006648,True,True
MLCC_C006649,True,True
MLCC_C006650,True,True
MLCC_C006655,True,True
MLCC_C006657,True,True
MLCC_C006658,True,True
MLCC_C006660,True,True
MLCC_C006661,True,True
MLCC_C006662,True,True
MLCC_C006663,True,True
MLCC_C006665,True,True
MLCC_C006667,True,True
MLCC_C006670,True,True
MLCC_C006671,True,True
MLCC_C006672,True,True
MLCC_C006673,True,True
MLCC_C006674,True,True
MLCC_C006677,True,True
MLCC_C006679,True,True
MLCC_C006682,True,True
MLCC_C006684,True,True
MLCC_C006687,True,True
MLCC_C006689,True,True
MLCC_C006690,True,True
MLCC_C006693,True,True
MLCC_C006697,True,True
MLCC_C006699,True,True
MLCC_C006701,True,True
MLCC_C006703,True,True
MLCC_C006704,True,True
MLCC_C006705,True,True
MLCC_C006707,True,True
MLCC_C006709,True,True
MLCC_C006710,True,True
MLCC_C006713,True,True
MLCC_C006716,True,True
MLCC_C006717,True,True
MLCC_C006719,True,True
MLCC_C006720,True,True
MLCC_C006721,True,True
MLCC_C006725,True,True
MLCC_C006726,True,True
MLCC_C006727,True,True
MLCC_C006728,True,True
MLCC_C006729,True,True
MLCC_C006730,True,True
MLCC_C006731,True,True
MLCC_C006735,True,True
MLCC_C006737,True,True
MLCC_C006741,True,True
MLCC_C006743,True,True
MLCC_C006745,True,True
MLCC_C006746,True,True
MLCC_C006747,True,True
MLCC_C006756,True,True
MLCC_C006760,True,True
MLCC_C006765,True,True
MLCC_C006766,True,True
MLCC_C006768,True,True
MLCC_C006769,True,True
MLCC_C006771,True,True
MLCC_C006772,True,True
MLCC_C006773,True,True
MLCC_C006774,True,True
MLCC_C006776,True,True
MLCC_C006777,True,True
MLCC_C006780,True,True
MLCC_C006781,True,True
MLCC_C006783,True,True
MLCC_C006786,True,True
MLCC_C006787,True,True
MLCC_C006788,True,True
MLCC_C006795,True,True
MLCC_C006796,True,True
MLCC_C006798,True,True
MLCC_C006799,True,True
MLCC_C006800,True,True
MLCC_C006803,True,True
MLCC_C006804,True,True
MLCC_C006805,True,True
MLCC_C006806,True,True
MLCC_C006810,True,True
MLCC_C006812,True,True
MLCC_C006813,True,True
MLCC_C006814,True,True
MLCC_C006815,True,True
MLCC_C006816,True,True
MLCC_C006817,True,True
MLCC_C006819,True,True
MLCC_C006822,True,True
MLCC_C006823,True,True
MLCC_C006824,True,True
MLCC_C006826,True,True
MLCC_C006829,True,True
MLCC_C006830,True,True
MLCC_C006832,True,True
MLCC_C006834,True,True
MLCC_C006835,True,True
MLCC_C006837,True,True
MLCC_C006838,True,True
MLCC_C006839,True,True
MLCC_C006840,True,True
MLCC_C006841,True,True
MLCC_C006844,True,True
MLCC_C006846,True,True
MLCC_C006849,True,True
MLCC_C006853,True,True
MLCC_C006856,True,True
MLCC_C006857,True,True
MLCC_C006858,True,True
MLCC_C006860,True,True
MLCC_C006861,True,True
MLCC_C006862,True,True
MLCC_C006863,True,True
MLCC_C006864,True,True
MLCC_C006866,True,True
MLCC_C006869,True,True
MLCC_C006872,True,True
MLCC_C006873,True,True
MLCC_C006875,True,True
MLCC_C006876,True,True
MLCC_C006877,True,True
MLCC_C006878,True,True
MLCC_C006879,True,True
MLCC_C006883,True,True
MLCC_C006884,True,True
MLCC_C006885,True,True
MLCC_C006886,True,True
MLCC_C006888,True,True
MLCC_C006889,True,True
MLCC_C006892,True,True
MLCC_C006897,True,True
MLCC_C006898,True,True
MLCC_C006900,True,True
MLCC_C006901,True,True
MLCC_C006904,True,True
MLCC_C006905,True,True
MLCC_C006906,True,True
MLCC_C006907,True,True
MLCC_C006908,True,True
MLCC_C006909,True,True
MLCC_C006910,True,True
MLCC_C006915,True,True
MLCC_C006916,True,True
MLCC_C006920,True,True
MLCC_C006921,True,True
MLCC_C006930,True,True
MLCC_C006932,True,True
MLCC_C006934,True,True
MLCC_C006935,True,True
MLCC_C006937,True,True
MLCC_C006938,True,True
MLCC_C006941,True,True
MLCC_C006942,True,True
MLCC_C006943,True,True
MLCC_C006945,True,True
MLCC_C006946,True,True
MLCC_C006950,True,True
MLCC_C006952,True,True
MLCC_C006955,True,True
MLCC_C006956,True,True
MLCC_C006957,True,True
MLCC_C006958,True,True
MLCC_C006961,True,True
MLCC_C006962,True,True
MLCC_C006963,True,True
MLCC_C006964,True,True
MLCC_C006965,True,True
MLCC_C006967,True,True
MLCC_C006968,True,True
MLCC_C006969,True,True
MLCC_C006970,True,True
MLCC_C006971,True,True
MLCC_C006972,True,True
MLCC_C006974,True,True
MLCC_C006977,True,True
MLCC_C006978,True,True
MLCC_C006980,True,True
MLCC_C006981,True,True
MLCC_C006984,True,True
MLCC_C006985,True,True
MLCC_C006986,True,True
MLCC_C006989,True,True
MLCC_C006991,True,True
MLCC_C006992,True,True
MLCC_C006993,True,True
MLCC_C006994,True,True
MLCC_C006995,True,True
MLCC_C006996,True,True
MLCC_C006997,True,True
MLCC_C006999,True,True
MLCC_C007004,True,True
MLCC_C007005,True,True
MLCC_C007007,True,True
MLCC_C007008,True,True
MLCC_C007009,True,True
MLCC_C007011,True,True
MLCC_C007012,True,True
MLCC_C007014,True,True
MLCC_C007016,True,True
MLCC_C007018,True,True
MLCC_C007019,True,True
MLCC_C007022,True,True
MLCC_C007023,True,True
MLCC_C007026,True,True
MLCC_C007027,True,True
MLCC_C007028,True,True
MLCC_C007029,True,True
MLCC_C007030,True,True
MLCC_C007036,True,True
MLCC_C007037,True,True
MLCC_C007040,True,True
MLCC_C007043,True,True
MLCC_C007047,True,True
MLCC_C007048,True,True
MLCC_C007049,True,True
MLCC_C007050,True,True
MLCC_C007052,True,True
MLCC_C007053,True,True
MLCC_C007054,True,True
MLCC_C007055,True,True
MLCC_C007056,True,True
MLCC_C007057,True,True
MLCC_C007058,True,True
MLCC_C007061,True,True
MLCC_C007062,True,True
MLCC_C007063,True,True
MLCC_C007064,True,True
MLCC_C007065,True,True
MLCC_C007066,True,True
MLCC_C007068,True,True
MLCC_C007069,True,True
MLCC_C007070,True,True
MLCC_C007071,True,True
MLCC_C007073,True,True
MLCC_C007074,True,True
MLCC_C007075,True,True
MLCC_C007083,True,True
MLCC_C007089,True,True
MLCC_C007090,True,True
MLCC_C007091,True,True
MLCC_C007092,True,True
MLCC_C007096,True,True
MLCC_C007097,True,True
MLCC_C007099,True,True
MLCC_C007100,True,True
MLCC_C007103,True,True
MLCC_C007104,True,True
MLCC_C007106,True,True
MLCC_C007107,True,True
MLCC_C007112,True,True
MLCC_C007116,True,True
MLCC_C007117,True,True
MLCC_C007118,True,True
MLCC_C007119,True,True
MLCC_C007120,True,True
MLCC_C007121,True,True
MLCC_C007123,True,True
MLCC_C007124,True,True
MLCC_C007127,True,True
MLCC_C007128,True,True
MLCC_C007131,True,True
MLCC_C007132,True,True
MLCC_C007133,True,True
MLCC_C007138,True,True
MLCC_C007140,True,True
MLCC_C007143,True,True
MLCC_C007144,True,True
MLCC_C007145,True,True
MLCC_C007146,True,True
MLCC_C007149,True,True
MLCC_C007151,True,True
MLCC_C007154,True,True
MLCC_C007155,True,True
MLCC_C007157,True,True
MLCC_C007160,True,True
MLCC_C007162,True,True
MLCC_C007163,True,True
MLCC_C007164,True,True
MLCC_C007166,True,True
MLCC_C007169,True,True
MLCC_C007170,True,True
MLCC_C007171,True,True
MLCC_C007172,True,True
MLCC_C007173,True,True
MLCC_C007174,True,True
MLCC_C007175,True,True
MLCC_C007178,True,True
MLCC_C007180,True,True
MLCC_C007182,True,True
MLCC_C007184,True,True
MLCC_C007185,True,True
MLCC_C007186,True,True
MLCC_C007188,True,True
MLCC_C007189,True,True
MLCC_C007190,True,True
MLCC_C007191,True,True
MLCC_C007192,True,True
MLCC_C007193,True,True
MLCC_C007196,True,True
MLCC_C007197,True,True
MLCC_C007199,True,True
MLCC_C007201,True,True
MLCC_C007204,True,True
MLCC_C007205,True,True
MLCC_C007206,True,True
MLCC_C007207,True,True
MLCC_C007209,True,True
MLCC_C007212,True,True
MLCC_C007213,True,True
MLCC_C007214,True,True
MLCC_C007215,True,True
MLCC_C007218,True,True
MLCC_C007220,True,True
MLCC_C007221,True,True
MLCC_C007222,True,True
MLCC_C007223,True,True
